,video_id,description,short_term,long_term,normalized_short_term,probability
559,5917,"A man singing while holding a bottle of an alcoholic liquid beside his head in a kitchen - Man stands in kitchen, holding bottle of Hennessy to cheek, and talking. - A man is talking into the camera while holding up a bottle of ""Henesey"" to his face in a kitchen in a house in the daytime. - a man talks to the camera while holding an almost empty liquor bottle to his cheek - A young man holds an empty alcohol bottle next to his face and sings to the camera.",0.88,0.93,0.8290004415101371,2.49072e-10
560,5921,"Asian female teenager in a green and white uniform inside a room crouching while rolling a basketball back and forth - Asian girl hunches on ground, rolling basketball back and forth in front of her, then looks up. - An Asian girl in a green and white outfit is stooping and rolling a basketball around in front of her while looking into the camera. - a girl sits idly rolling a basketball around and glances at the camera - A girl in an athletic uniform holds a basketball as she squats on the floor of a gym during the day.",0.81,0.63,0.8076923000070224,0.0
561,5923,"At football game, the ball is kicked past end zone and woman is knocked down from her knees - football player are playing at a football field. - At a college football game, during a kickoff, the kicker kicks the ball over the endzone and hits a spectator in the face while they are trying to catch it. - a person is injured when the football player kicked a ball across a field during a game - Football kicks football during a day game and a cheerleader tries to catch it and ball hits her in the head.",0.63,0.29,0.6287261321741336,1.4378706e-11
562,5931,"Man in white shirt and baseball hat and a woman in a black shirt on stage and she kicks him after he has turned away and then they hug each other - A perfomer starts to leave the stage when another play kicks him in the rear, but then both hug - A man walks off stage and another man kicks him in his behind then they embrace. - two men talk to each other, one walks away and get kicked gently in the butt, turns in surprise, and then embraces the other. - Two members of a singing group play around on a stage between song.s",0.89,0.63,0.8076237966237516,8.721968e-18
563,5938,"At basketball court, player throws ball into basket from a long distance to the side - a blue team basketball player receives the ball and shoots it to the basket, in a game. - A basketball player shoots a basketball from the tunnel to the locker room and sinks it while many cheer at a basketball arena. - fans cheered a player who scored a point from a long distance - During an indoor basketball competition a player in the entranceway leading to the basketball court is given the ball and he shoots an incredibly long basket from that spot. and crowd cheers.",0.84,1.0,0.8252651630164721,1.1370402e-10
564,5945,Adult white man laughing into a microphone with various small signs behind him - Man holds sports cast mike and laughs. - An older man is talking in front of the camera. - the camera zooms in on the mouth of a laughing man speaking into a microphone - A man's face can be seen in front of two panels with company logos on them as he laughs.,0.92,0.71,0.9120003926351856,2.2549471e-05
565,5947,"Emergency vehicle driving down street with light and sirens and a person in the middle of the street screaming during daylight - An ambulance with flashing lights on goes down empty city street when man comes to middle of the street and points. - A man in a green shirt is walking down the street on the sidewalk and someone in the middle of the street is trying to tell him something. - a man walks away on a sidewalk as another man jaywalks across the street in a downtown area - During the day on a downtown city street two men walk by as an ambulance drives off with sirens and lights, as the camera holder chants a song.",0.87,0.43,0.8695652105595016,4.0632376e-06
566,5963,German Shepherd dog jumps on his hind legs inside a room - a brown wolf dog is standing up and doing trick is a room. - A german shepherd hops up and dances on its hind legs on a wood floor. - a dog jumps in two legs at the sound of some music - Dog standing on hind legs and jumping inside room,0.87,0.67,0.8666666614539918,1.2309407e-11
567,5974,"Scenes of jet skis in turquoise waters and sunshine - a person is on a raft, other two are driving speed boats, in very clear turquoise sea, at day time. - An overhead shot of a personal watercraft and several sharks followed by personal watercrafts making turns in the clear blue water under sunny skies. - two people driving two water skies in a large body of water during day time - Overhead shot during the day in tropical waters showing the aqua green water, several sharks and a boat and then the camera goes horizontal with a jet ski going towards a woman and then turning shooting a spray of water on her.",0.9,0.71,0.8999999936433858,1.4030177e-23
568,5977,"Young Asian man puts his hand by his head, then young girl does the same - a boy and a girl talk to each other and end up saluting to each other. - A young asian man salutes and young asian woman and she returns his salute. - a young Asian woman smiles and salutes a young Asian man in response to his - A young man and a young woman say something and salute each other",0.72,0.44,0.6978532876262845,1.8847566e-06
569,5982,"Yellow dog splashing water onto a fish lying on the floor - Dog uses snout to push water onto fish laying on concrete. - A dog pushes water toward a fish lying on ground - A dog uses his mouth and tries to help a dead fish out by putting water on it outside on a sunny day. - a small dog uses its nose to push water from a puddle toward a dead fish on the floor, sniffs the fish's head, and pushes more water toward the fish.",0.81,0.75,0.8095238027635242,5.515284e-12
