video_id,video_url,description
3947,https://mtc.cdn.vine.co/r/videos/81576DA2111295502733851656192_406d1247067.5.0.2695571713905875617.mp4,"A football player, with white uniforms and the number 17, is sitting during the game."
3947,https://mtc.cdn.vine.co/r/videos/81576DA2111295502733851656192_406d1247067.5.0.2695571713905875617.mp4,A football player is reading his notes and throws them to the ground and puts his head down.
3947,https://mtc.cdn.vine.co/r/videos/81576DA2111295502733851656192_406d1247067.5.0.2695571713905875617.mp4,A football player sitting on a bench at an outside arena looking at some picture when he throws them on the ground.
3950,https://v.cdn.vine.co/r/videos/0C2F6323C51326054286396104704_5e459edc28a.9.0.9217409869331837349.mp4,"On a gray day outside, man on very high cross, uses support wires to assist his fall as cross is tilted by crowd below."
3950,https://v.cdn.vine.co/r/videos/0C2F6323C51326054286396104704_5e459edc28a.9.0.9217409869331837349.mp4,A person hanging on a crossbar on a tall pole falls into a crowd carrying crucifixes
3950,https://v.cdn.vine.co/r/videos/0C2F6323C51326054286396104704_5e459edc28a.9.0.9217409869331837349.mp4,"A woman is falling from a high staff , held with cords by surrounding people, she hold one of the cords and gets to the ground safely."
3950,https://v.cdn.vine.co/r/videos/0C2F6323C51326054286396104704_5e459edc28a.9.0.9217409869331837349.mp4,A young man is at the top of a pole and slides down to the bottom to safety.
3950,https://v.cdn.vine.co/r/videos/0C2F6323C51326054286396104704_5e459edc28a.9.0.9217409869331837349.mp4,Individual on a cross being held up by lines held by a crowd suddenly starts and the individual falls off.
3972,https://mtc.cdn.vine.co/r/videos/C0372485401315285242047008768_56d161d9dcc76fd98b0708b.mp4,"Outside on a sunny day, portly man strides up to a three-colored long sheet and falls prone on yellow strip which splashes up water."
3972,https://mtc.cdn.vine.co/r/videos/C0372485401315285242047008768_56d161d9dcc76fd98b0708b.mp4,"In a yard, plump man drops down on damp slip-and-slide surface and crawls forward"
3972,https://mtc.cdn.vine.co/r/videos/C0372485401315285242047008768_56d161d9dcc76fd98b0708b.mp4,"A heavy set man, wearing white t-shirt and dark shorts, is trying to lay on his stomach, a blanket, in the park."
3972,https://mtc.cdn.vine.co/r/videos/C0372485401315285242047008768_56d161d9dcc76fd98b0708b.mp4,A heavy set man is going to go onto a set of colored tarps as if he is diving into a pool and slips and falls down on he tarps.
3972,https://mtc.cdn.vine.co/r/videos/C0372485401315285242047008768_56d161d9dcc76fd98b0708b.mp4,A heavy white man in the back yard during the day attempts to slide on a slip n slide but does not move.
3974,https://v.cdn.vine.co/r/videos/5EE84765CD1276939205461032960_43504d5fa15.3.0.5543514778809742356.mp4,Boy stands on leather sectional sofa and is knocked down by huge ball thrown from across the room.
3974,https://v.cdn.vine.co/r/videos/5EE84765CD1276939205461032960_43504d5fa15.3.0.5543514778809742356.mp4,A boy stands on a living room sofa and is knocked down by a large ball thrown at him
3974,https://v.cdn.vine.co/r/videos/5EE84765CD1276939205461032960_43504d5fa15.3.0.5543514778809742356.mp4,"A child is standing on a leather brown sofa, and falls down when somebody throws a ball at him., in a room."
3974,https://v.cdn.vine.co/r/videos/5EE84765CD1276939205461032960_43504d5fa15.3.0.5543514778809742356.mp4,A child in blue shorts is standing on a sofa and a large ball comes and hits him in the face and knocks him down.
3974,https://v.cdn.vine.co/r/videos/5EE84765CD1276939205461032960_43504d5fa15.3.0.5543514778809742356.mp4,A young white boy standing on a couch inside when someone knocks him of his feet with a big ball.
3976,https://v.cdn.vine.co/r/videos/13B4D122231285151797031460864_403c91e4e92.4.1.3760754497553158845.mp4,Michigan State player 18 walks up to mike in field of stadium to accept a trophy.
3976,https://v.cdn.vine.co/r/videos/13B4D122231285151797031460864_403c91e4e92.4.1.3760754497553158845.mp4,Michigan State football player moves in and takes trophy from presenter's hands
3976,https://v.cdn.vine.co/r/videos/13B4D122231285151797031460864_403c91e4e92.4.1.3760754497553158845.mp4,"A football player, with number 18 on his shirt, and the Michigan State logo, is approaching a man to receive a trophy"
3976,https://v.cdn.vine.co/r/videos/13B4D122231285151797031460864_403c91e4e92.4.1.3760754497553158845.mp4,The coach of the team or an announcer of the news team is presenting a trophy when number 18 of Michigan State takes the trophy out of the presenters hands and begins speaking.
3976,https://v.cdn.vine.co/r/videos/13B4D122231285151797031460864_403c91e4e92.4.1.3760754497553158845.mp4,An American football player being interviewed and handed a trophy on the field after a game.
3982,https://mtc.cdn.vine.co/r/videos/67EB8446721094854307901296640_2b5b512f93f.0.4.7010334542701681967.mp4,Six women sing together as one snaps her fingers in rhythm.
3982,https://mtc.cdn.vine.co/r/videos/67EB8446721094854307901296640_2b5b512f93f.0.4.7010334542701681967.mp4,Six women sing to the camera in a picture-lined room
3982,https://mtc.cdn.vine.co/r/videos/67EB8446721094854307901296640_2b5b512f93f.0.4.7010334542701681967.mp4,"Six girls are singing in harmony, in a room, five are at the same height the center sixth one is much shorter."
3982,https://mtc.cdn.vine.co/r/videos/67EB8446721094854307901296640_2b5b512f93f.0.4.7010334542701681967.mp4,A group of six young women are snapping their fingers and singing.
3982,https://mtc.cdn.vine.co/r/videos/67EB8446721094854307901296640_2b5b512f93f.0.4.7010334542701681967.mp4,Six white females dressed in casual clothes in a room with pictures on the back wall singing and harmonizing together.
3987,https://v.cdn.vine.co/r/videos_h264high/AABDD6F9AE1313682736376348672_5e95beef5f3.5.0.7233638812488399710.mp4,"In indoor parking area, one man flings another onto hood of car."
3987,https://v.cdn.vine.co/r/videos_h264high/AABDD6F9AE1313682736376348672_5e95beef5f3.5.0.7233638812488399710.mp4,"In an inside parking area, a man is lifted up and thrown down on a car hood"
3987,https://v.cdn.vine.co/r/videos_h264high/AABDD6F9AE1313682736376348672_5e95beef5f3.5.0.7233638812488399710.mp4,"Two man are fighting and one of them throws the other on the front of dark van, in a parking place."
3987,https://v.cdn.vine.co/r/videos_h264high/AABDD6F9AE1313682736376348672_5e95beef5f3.5.0.7233638812488399710.mp4,A group of cars has stopped and two people are throwing a third person over the car.
3987,https://v.cdn.vine.co/r/videos_h264high/AABDD6F9AE1313682736376348672_5e95beef5f3.5.0.7233638812488399710.mp4,Stopped vehicle traffic at night with two men wrestling or fighting and one man throws another on hood of a car
4011,https://mtc.cdn.vine.co/r/videos/872B9E4DF71094763177826451456_24a2b7a8c6a.0.4.4428516351618869514.mp4,Person chooses package from kitchen storage unit and throws it on floor.
4011,https://mtc.cdn.vine.co/r/videos/872B9E4DF71094763177826451456_24a2b7a8c6a.0.4.4428516351618869514.mp4,Hand reaches into crowded shelf of refrigerator and pulls out opened box and throws it onto the floor
4011,https://mtc.cdn.vine.co/r/videos/872B9E4DF71094763177826451456_24a2b7a8c6a.0.4.4428516351618869514.mp4,"Somebody is pulling a cereal like box, from the pantry, and throws it to the floor."
4011,https://mtc.cdn.vine.co/r/videos/872B9E4DF71094763177826451456_24a2b7a8c6a.0.4.4428516351618869514.mp4,A young man is taking a box of crackers off of a shelf or out of the refrigerator and gets angry and throws the box to the floor.
4011,https://mtc.cdn.vine.co/r/videos/872B9E4DF71094763177826451456_24a2b7a8c6a.0.4.4428516351618869514.mp4,Video of someone pulling something out of a pantry in a kitchen area and throwing it on the floor
4018,https://mtc.cdn.vine.co/r/videos_h264high/EA1E0B66621298173632027426816_44e25fd3402.5.1.2089662221357041829.mp4,Black woman wearing long white dress stands on stage holding award and talking.
4018,https://mtc.cdn.vine.co/r/videos_h264high/EA1E0B66621298173632027426816_44e25fd3402.5.1.2089662221357041829.mp4,Scene of people at a award show including black woman in white dress on the stage
4018,https://mtc.cdn.vine.co/r/videos_h264high/EA1E0B66621298173632027426816_44e25fd3402.5.1.2089662221357041829.mp4,"An actresses, wearing a white dress, is talking at an award ceremony."
4018,https://mtc.cdn.vine.co/r/videos_h264high/EA1E0B66621298173632027426816_44e25fd3402.5.1.2089662221357041829.mp4,A gray haired man is watching a black female entertainer who is talking to the audience.
4018,https://mtc.cdn.vine.co/r/videos_h264high/EA1E0B66621298173632027426816_44e25fd3402.5.1.2089662221357041829.mp4,A black female entertainer is on stage at an award ceremony speaking to the audience
4035,https://mtc.cdn.vine.co/r/videos/E5BD6ACEBA1298268091993747456_43a2d252025.5.0.4523699677126936269.mp4,Boy smiles at camera and waves.
4035,https://mtc.cdn.vine.co/r/videos/E5BD6ACEBA1298268091993747456_43a2d252025.5.0.4523699677126936269.mp4,Person in blue and green checked shirt has hand on metal pole and waves
4035,https://mtc.cdn.vine.co/r/videos/E5BD6ACEBA1298268091993747456_43a2d252025.5.0.4523699677126936269.mp4,"A young boy wearing a blue plaid shirt, is smiling and waving."
4035,https://mtc.cdn.vine.co/r/videos/E5BD6ACEBA1298268091993747456_43a2d252025.5.0.4523699677126936269.mp4,A young lad in a blue and white print shirt is smiling and holding onto a silver looking pole and waving to someone.
4035,https://mtc.cdn.vine.co/r/videos/E5BD6ACEBA1298268091993747456_43a2d252025.5.0.4523699677126936269.mp4,A young person dressed in blue plaid shirt outside waving at someone
4044,https://mtc.cdn.vine.co/r/videos/A0DAC2D7891216547273224937472_37bfcdc0465.3.0.13478519033586889907.mp4,"A young boy and girl balance on electric scooters indoors on bare floor, as older boy stands watching."
4044,https://mtc.cdn.vine.co/r/videos/A0DAC2D7891216547273224937472_37bfcdc0465.3.0.13478519033586889907.mp4,Two children circle on devices while a man watches
4044,https://mtc.cdn.vine.co/r/videos/A0DAC2D7891216547273224937472_37bfcdc0465.3.0.13478519033586889907.mp4,"A boy, wearing a striped shirt, and a girl wearing a white shirt, are rolling on special kind of a skateboard, while an adult wearing red shirt is watching them, in a room."
4044,https://mtc.cdn.vine.co/r/videos/A0DAC2D7891216547273224937472_37bfcdc0465.3.0.13478519033586889907.mp4,"Two children, a boy and a girl, are riding around a room on blue spinners which they are operating with their feet and spinning around and around."
4044,https://mtc.cdn.vine.co/r/videos/A0DAC2D7891216547273224937472_37bfcdc0465.3.0.13478519033586889907.mp4,An adult male in a room watching two children moving around the room on their own hover board.
4055,https://v.cdn.vine.co/r/videos/BB3110AA80984285025619382272_15266d591bb.3.1_ZyrOCq.Ntd._c5Yc4QhLk25dC0Yr3GllT8Q3gr3Rbiq6N3BkQrrsgMejOsvmbFQZ.mp4,Man flings open blue door then destroys it with fists and kicks.
4055,https://v.cdn.vine.co/r/videos/BB3110AA80984285025619382272_15266d591bb.3.1_ZyrOCq.Ntd._c5Yc4QhLk25dC0Yr3GllT8Q3gr3Rbiq6N3BkQrrsgMejOsvmbFQZ.mp4,"Large man opens a blue door, kicks a hole in it, punches a hole in it and then rips it up"
4055,https://v.cdn.vine.co/r/videos/BB3110AA80984285025619382272_15266d591bb.3.1_ZyrOCq.Ntd._c5Yc4QhLk25dC0Yr3GllT8Q3gr3Rbiq6N3BkQrrsgMejOsvmbFQZ.mp4,"A heavy man, dressed in black, is opening a blue door, making a whole with his foot and hand, and then breaking the door to pieces."
4055,https://v.cdn.vine.co/r/videos/BB3110AA80984285025619382272_15266d591bb.3.1_ZyrOCq.Ntd._c5Yc4QhLk25dC0Yr3GllT8Q3gr3Rbiq6N3BkQrrsgMejOsvmbFQZ.mp4,A young man is leaving a room and is very angry and punches the door and tears it down.
4055,https://v.cdn.vine.co/r/videos/BB3110AA80984285025619382272_15266d591bb.3.1_ZyrOCq.Ntd._c5Yc4QhLk25dC0Yr3GllT8Q3gr3Rbiq6N3BkQrrsgMejOsvmbFQZ.mp4,A large black male in a black tee shirt opens a blue door leading to another room and proceeds to demolish it
4063,https://mtc.cdn.vine.co/r/videos/3ECA16A7491324474333086834688_55780357320.9.0.6922946486206678361.mp4,"Only one of several Asian men, wearing a floppy hat and blue jacket, eats food items voraciously while others handle and sniff."
4063,https://mtc.cdn.vine.co/r/videos/3ECA16A7491324474333086834688_55780357320.9.0.6922946486206678361.mp4,Two Asian men eat food in front of a decorated wall
4063,https://mtc.cdn.vine.co/r/videos/3ECA16A7491324474333086834688_55780357320.9.0.6922946486206678361.mp4,"A young man wearing a blue jacket and a hat, is eating a hard boiled egg, surrounded by two other men trying to do the same."
4063,https://mtc.cdn.vine.co/r/videos/3ECA16A7491324474333086834688_55780357320.9.0.6922946486206678361.mp4,Two young guys wearing hats are feeling some type of food and then put it in their mouths and eat it.
4063,https://mtc.cdn.vine.co/r/videos/3ECA16A7491324474333086834688_55780357320.9.0.6922946486206678361.mp4,Asian males at a market eating fruit
4073,https://mtc.cdn.vine.co/r/videos_h264high/C01B6E91AC1401294896517832704_5a761395e34.25.2.FB50E5C8-C02D-442D-9F50-538D4FA0E6B5.mp4,Basketball player throws ball which he retrieves on bounce and makes basket.
4073,https://mtc.cdn.vine.co/r/videos_h264high/C01B6E91AC1401294896517832704_5a761395e34.25.2.FB50E5C8-C02D-442D-9F50-538D4FA0E6B5.mp4,On basketball court a player bounces the ball forward then catches it and sinks the basket
4073,https://mtc.cdn.vine.co/r/videos_h264high/C01B6E91AC1401294896517832704_5a761395e34.25.2.FB50E5C8-C02D-442D-9F50-538D4FA0E6B5.mp4,"A basketball, blue top, player is throwing the ball to the basket of the white top team, at a game."
4073,https://mtc.cdn.vine.co/r/videos_h264high/C01B6E91AC1401294896517832704_5a761395e34.25.2.FB50E5C8-C02D-442D-9F50-538D4FA0E6B5.mp4,"A young man from one of the basketball teams playing a game, throws the ball toward the basket and then runs to the ball and dunks it in the basket."
4073,https://mtc.cdn.vine.co/r/videos_h264high/C01B6E91AC1401294896517832704_5a761395e34.25.2.FB50E5C8-C02D-442D-9F50-538D4FA0E6B5.mp4,A basketball player performing a successful trick shot an indoor basketball arena
4082,https://v.cdn.vine.co/r/videos/2ECA638BD81126620069745881088_229214c9ffd.5.1.2165044504796014089.mp4,"Wide-eyed man has towel wrapped around his shoulders and up to cover most of his chin, and talks to camera."
4082,https://v.cdn.vine.co/r/videos/2ECA638BD81126620069745881088_229214c9ffd.5.1.2165044504796014089.mp4,Asian man has towel around his neck and talks toward camera
4082,https://v.cdn.vine.co/r/videos/2ECA638BD81126620069745881088_229214c9ffd.5.1.2165044504796014089.mp4,"A young man, with curly dark hair, wrapped with a white towel.is repeating the same sentence over and over."
4082,https://v.cdn.vine.co/r/videos/2ECA638BD81126620069745881088_229214c9ffd.5.1.2165044504796014089.mp4,"A young man who appears to have a towel wrapped around his neck, is yelling about calling the company and doing so over and over and over."
4082,https://v.cdn.vine.co/r/videos/2ECA638BD81126620069745881088_229214c9ffd.5.1.2165044504796014089.mp4,An asian male with a white towel around his shoulders talking to the cameras
4086,https://v.cdn.vine.co/r/videos/8E487973CA1217720359001137152_3f795481649.3.1.17711854709839775969.mp4,"Woman with dark glasses, wearing a Mickey Mouse sweat shirt, sits in chair and starts to write on newspaper on her lap."
4086,https://v.cdn.vine.co/r/videos/8E487973CA1217720359001137152_3f795481649.3.1.17711854709839775969.mp4,Woman in sunglasses and black sweatshirt sits on the floor holding a marker and white paper with large lettering
4086,https://v.cdn.vine.co/r/videos/8E487973CA1217720359001137152_3f795481649.3.1.17711854709839775969.mp4,"A young woman, with long dark hair, wearing black top, dark glasses, is sitting , looking at a paper and talking."
4086,https://v.cdn.vine.co/r/videos/8E487973CA1217720359001137152_3f795481649.3.1.17711854709839775969.mp4,One young gal is telling another gal how great she looks and the other thanks her for the kind words.
